0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
101000000013278,INDO TECH TRANSFORM LTD.,0,1,0.1,INE332H01014,0915-1530|1815-1915:,2026-07-30,,NSE:INDOTECH-BE,10,10,13278,INDOTECH,13278,-1.0,XX,101000000013278,,1,1.0
101000000025608,INDO THAI SEC LTD,0,1,0.01,INE337M01021,0915-1530|1815-1915:,2026-07-30,,NSE:INDOTHAI-EQ,10,10,25608,INDOTHAI,25608,-1.0,XX,101000000025608,,1,2.7
101000000025503,INDO US BIOTECH LTD,0,1,0.01,INE250Z01010,0915-1530|1815-1915:,2026-07-30,,NSE:INDOUS-EQ,10,10,25503,INDOUS,25503,-1.0,XX,101000000025503,,0,0.0
101000000014956,INDOWIND ENERGY LTD,0,1,0.01,INE227G01018,0915-1530|1815-1915:,2026-07-30,,NSE:INDOWIND-BE,10,10,14956,INDOWIND,14956,-1.0,XX,101000000014956,,0,0.0
1010000000762717,INDUSTRIAL & PRU INV CO L,0,1,0.5,INE620D01011,0915-1530|1815-1915:,2026-07-30,,NSE:INDPRUD-EQ,10,10,762717,INDPRUD,762717,-1.0,XX,1010000000762717,,0,0.0
10100000004751,INDRAPRASTHA MEDICAL CORP,0,1,0.05,INE681B01017,0915-1530|1815-1915:,2026-07-30,,NSE:INDRAMEDCO-EQ,10,10,4751,INDRAMEDCO,4751,-1.0,XX,10100000004751,,1,2.0
10100000004870,IND SWIFT LABORATORIES LT,0,1,0.01,INE915B01019,0915-1530|1815-1915:,2026-07-30,,NSE:INDSWFTLAB-EQ,10,10,4870,INDSWFTLAB,4870,-1.0,XX,10100000004870,,1,1.6
101000000021957,IND TERRAIN FASHIONS LTD,0,1,0.01,INE611L01021,0915-1530|1815-1915:,2026-07-30,,NSE:INDTERRAIN-EQ,10,10,21957,INDTERRAIN,21957,-1.0,XX,101000000021957,,0,0.0
10100000005258,INDUSIND BANK LIMITED,0,1,0.05,INE095A01012,0915-1530|1815-1915:,2026-07-30,,NSE:INDUSINDBK-EQ,10,10,5258,INDUSINDBK,5258,-1.0,XX,10100000005258,,1,3.1
101000000023036,INDUS INFRA TRUST,0,1,0.01,INE0NHL23019,0915-1530|1815-1915:,2026-07-30,,NSE:INDUSINVIT-IV,10,10,23036,INDUSINVIT,23036,-1.0,XX,101000000023036,,0,0.0
101000000029135,INDUS TOWERS LIMITED,0,1,0.05,INE121J01017,0915-1530|1815-1915:,2026-07-30,,NSE:INDUSTOWER-EQ,10,10,29135,INDUSTOWER,29135,-1.0,XX,101000000029135,,1,3.3
101000000015036,INFINIUM PHARMACHEM LTD,0,500,0.05,INE0MRE01011,0915-1530|1815-1915:,2026-07-30,,NSE:INFINIUM-SM,10,10,15036,INFINIUM,15036,-1.0,XX,101000000015036,,0,0.0
1010000000757602,INFLUX HEALTHTECH LIMITED,0,600,0.05,INE0MYZ01012,0915-1530|1815-1915:,2026-07-30,,NSE:INFLUX-SM,10,10,757602,INFLUX,757602,-1.0,XX,1010000000757602,,0,0.0
101000000011027,INFOBEANS TECHNO. LTD.,0,1,0.01,INE344S01016,0915-1530|1815-1915:,2026-07-30,,NSE:INFOBEAN-EQ,10,10,11027,INFOBEAN,11027,-1.0,XX,101000000011027,,1,2.2
101000000016588,INFOLLION RESEARCH SER L,0,400,0.05,INE0NNZ01013,0915-1530|1815-1915:,2026-07-30,,NSE:INFOLLION-SM,10,10,16588,INFOLLION,16588,-1.0,XX,101000000016588,,0,0.0
101000000013693,INFOMEDIA PRESS LIMITED,0,1,0.01,INE669A01022,0915-1530|1815-1915:,2026-07-30,,NSE:INFOMEDIA-EQ,10,10,13693,INFOMEDIA,13693,-1.0,XX,101000000013693,,0,0.0
10100000001594,INFOSYS LIMITED,0,1,0.1,INE009A01021,0915-1530|1815-1915:,2026-07-30,,NSE:INFY-EQ,10,10,1594,INFY,1594,-1.0,XX,10100000001594,,1,3.3
10100000001597,INGERSOLL-RAND INDIA LTD,0,1,0.1,INE177A01018,0915-1530|1815-1915:,2026-07-30,,NSE:INGERRAND-EQ,10,10,1597,INGERRAND,1597,-1.0,XX,10100000001597,,1,3.2
101000000022770,INTERIORS & MORE LIMITED,0,600,0.05,INE0OPC01015,0915-1530|1815-1915:,2026-07-30,,NSE:INM-SM,10,10,22770,INM,22770,-1.0,XX,101000000022770,,0,0.0
101000000025323,INNOMET ADVANCED MATERI L,0,600,0.05,INE0S1D01010,0915-1530|1815-1915:,2026-07-30,,NSE:INNOMET-ST,10,10,25323,INNOMET,25323,-1.0,XX,101000000025323,,0,0.0
101000000021062,INNOVA CAPTAB LIMITED,0,1,0.05,INE0DUT01020,0915-1530|1815-1915:,2026-07-30,,NSE:INNOVACAP-EQ,10,10,21062,INNOVACAP,21062,-1.0,XX,101000000021062,,1,3.0
101000000027754,INNOVANA THINKLABS LTD,0,1,0.05,INE403Y01018,0915-1530|1815-1915:,2026-07-30,,NSE:INNOVANA-EQ,10,10,27754,INNOVANA,27754,-1.0,XX,101000000027754,,0,0.0
1010000000761528,INNOVISION LIMITED,0,1,0.05,INE0ADB01012,0915-1530|1815-1915:,2026-07-30,,NSE:INNOVISION-EQ,10,10,761528,INNOVISION,761528,-1.0,XX,1010000000761528,,1,2.0
101000000012193,INOX GREEN ENERGY SER LTD,0,1,0.01,INE510W01014,0915-1530|1815-1915:,2026-07-30,,NSE:INOXGREEN-BE,10,10,12193,INOXGREEN,12193,-1.0,XX,101000000012193,,1,1.0
101000000020607,INOX INDIA LIMITED,0,1,0.1,INE616N01034,0915-1530|1815-1915:,2026-07-30,,NSE:INOXINDIA-EQ,10,10,20607,INOXINDIA,20607,-1.0,XX,101000000020607,,1,2.9
10100000007852,INOX WIND LIMITED,0,1,0.01,INE066P01011,0915-1530|1815-1915:,2026-07-30,,NSE:INOXWIND-EQ,10,10,7852,INOXWIND,7852,-1.0,XX,10100000007852,,1,2.8
101000000014657,INSECTICIDES (I) LTD,0,1,0.05,INE070I01018,0915-1530|1815-1915:,2026-07-30,,NSE:INSECTICID-EQ,10,10,14657,INSECTICID,14657,-1.0,XX,101000000014657,,1,2.0
101000000019157,INSPIRE FILMS LIMITED,0,2000,0.05,INE0NDX01019,0915-1530|1815-1915:,2026-07-30,,NSE:INSPIRE-ST,10,10,19157,INSPIRE,19157,-1.0,XX,101000000019157,,0,0.0
101000000013734,INSPIRISYS SOLUTIONS LTD,0,1,0.01,INE020G01017,0915-1530|1815-1915:,2026-07-30,,NSE:INSPIRISYS-BE,10,10,13734,INSPIRISYS,13734,-1.0,XX,101000000013734,,0,0.0
1010000000757905,INTEGRITY INFRABUILD DE L,0,1200,0.05,INE0YSH01017,0915-1530|1815-1915:,2026-07-30,,NSE:INTEGRITY-ST,10,10,757905,INTEGRITY,757905,-1.0,XX,1010000000757905,,0,0.0
10100000005926,INTELLECT DESIGN ARENA,0,1,0.05,INE306R01017,0915-1530|1815-1915:,2026-07-30,,NSE:INTELLECT-EQ,10,10,5926,INTELLECT,5926,-1.0,XX,10100000005926,,1,2.9
101000000020071,INTENSE TECHNOLOGIES LTD,0,1,0.01,INE781A01025,0915-1530|1815-1915:,2026-07-30,,NSE:INTENTECH-EQ,10,10,20071,INTENTECH,20071,-1.0,XX,101000000020071,,0,0.0
101000000024909,INTERARCH BLDNG SOLTN LTD,0,1,0.1,INE00M901018,0915-1530|1815-1915:,2026-07-30,,NSE:INTERARCH-EQ,10,10,24909,INTERARCH,24909,-1.0,XX,101000000024909,,1,2.0
10100000002892,INTERISE TRUST,0,25000,0.01,INE790Z23019,0915-1530|1815-1915:,2026-07-30,,NSE:INTERISE-IV,10,10,2892,INTERISE,2892,-1.0,XX,10100000002892,,0,0.0
10100000005606,INTL CONVEYORS LIMITED,0,1,0.01,INE575C01027,0915-1530|1815-1915:,2026-07-30,,NSE:INTLCONV-EQ,10,10,5606,INTLCONV,5606,-1.0,XX,10100000005606,,1,1.0
101000000024870,INVENTURE GRO & SEC LTD,0,1,0.01,INE878H01024,0915-1530|1815-1915:,2026-07-30,,NSE:INVENTURE-EQ,10,10,24870,INVENTURE,24870,-1.0,XX,101000000024870,,0,0.0
1010000000760142,INVICTA DIAGNOSTIC LTD,0,1600,0.05,INE0XJ501010,0915-1530|1815-1915:,2026-07-30,,NSE:INVICTA-ST,10,10,760142,INVICTA,760142,-1.0,XX,1010000000760142,,0,0.0
1010000000762725,INVESTMENT & PREC CAST L,0,1,0.05,INE155E01016,0915-1530|1815-1915:,2026-07-30,,NSE:INVPRECQ-BE,10,10,762725,INVPRECQ,762725,-1.0,XX,1010000000762725,,0,0.0
10100000009348,INDIAN OVERSEAS BANK,0,1,0.01,INE565A01014,0915-1530|1815-1915:,2026-07-30,,NSE:IOB-EQ,10,10,9348,IOB,9348,-1.0,XX,10100000009348,,1,3.2
10100000001624,INDIAN OIL CORP LTD,0,1,0.01,INE242A01010,0915-1530|1815-1915:,2026-07-30,,NSE:IOC-EQ,10,10,1624,IOC,1624,-1.0,XX,10100000001624,,1,3.4
101000000020413,IOL CHEM AND PHARMA LTD,0,1,0.01,INE485C01029,0915-1530|1815-1915:,2026-07-30,,NSE:IOLCP-EQ,10,10,20413,IOLCP,20413,-1.0,XX,101000000020413,,1,1.0
10100000001630,ION EXCHANGE (INDIA) LTD,0,1,0.05,INE570A01022,0915-1530|1815-1915:,2026-07-30,,NSE:IONEXCHANG-EQ,10,10,1630,IONEXCHANG,1630,-1.0,XX,10100000001630,,1,2.9
10100000001633,IPCA LABORATORIES LTD,0,1,0.1,INE571A01038,0915-1530|1815-1915:,2026-07-30,,NSE:IPCALAB-EQ,10,10,1633,IPCALAB,1633,-1.0,XX,10100000001633,,1,3.3
101000000025033,INDIAN PHOSPHATE LIMITED,0,1200,0.05,INE0DHF01018,0915-1530|1815-1915:,2026-07-30,,NSE:IPHL-SM,10,10,25033,IPHL,25033,-1.0,XX,101000000025033,,0,0.0
10100000004934,INDIA PESTICIDES LIMITED,0,1,0.01,INE0D6701023,0915-1530|1815-1915:,2026-07-30,,NSE:IPL-EQ,10,10,4934,IPL,4934,-1.0,XX,10100000004934,,1,2.0
101000000011903,INTEGRATED PERSO SER LTD,0,500,0.05,INE02EE01019,0915-1530|1815-1915:,2026-07-30,,NSE:IPSL-SM,10,10,11903,IPSL,11903,-1.0,XX,101000000011903,,0,0.0
101000000015313,IRB INFRA DEV LTD.,0,1,0.01,INE821I01022,0915-1530|1815-1915:,2026-07-30,,NSE:IRB-EQ,10,10,15313,IRB,15313,-1.0,XX,101000000015313,,1,3.2
101000000020817,IRB INVIT FUND,0,1,0.01,INE183W23014,0915-1530|1815-1915:,2026-07-30,,NSE:IRBINVIT-IV,10,10,20817,IRBINVIT,20817,-1.0,XX,101000000020817,,0,0.0
10100000004986,IRCON INTERNATIONAL LTD,0,1,0.01,INE962Y01021,0915-1530|1815-1915:,2026-07-30,,NSE:IRCON-EQ,10,10,4986,IRCON,4986,-1.0,XX,10100000004986,,1,2.9
101000000013611,INDIAN RAIL TOUR CORP LTD,0,1,0.05,INE335Y01020,0915-1530|1815-1915:,2026-07-30,,NSE:IRCTC-EQ,10,10,13611,IRCTC,13611,-1.0,XX,101000000013611,,1,3.6
101000000020261,INDIAN RENEWABLE ENERGY,0,1,0.01,INE202E01016,0915-1530|1815-1915:,2026-07-30,,NSE:IREDA-EQ,10,10,20261,IREDA,20261,-1.0,XX,101000000020261,,1,3.0
10100000002029,INDIAN RAILWAY FIN CORP L,0,1,0.01,INE053F01010,0915-1530|1815-1915:,2026-07-30,,NSE:IRFC-EQ,10,10,2029,IRFC,2029,-1.0,XX,10100000002029,,1,3.1
10100000006489,IRIS REGTECH SOLUTION LTD,0,1,0.05,INE864K01010,0915-1530|1815-1915:,2026-07-30,,NSE:IRIS-EQ,10,10,6489,IRIS,6489,-1.0,XX,10100000006489,,1,2.0
10100000002275,IRIS CLOTHINGS LIMITED,0,1,0.01,INE01GN01025,0915-1530|1815-1915:,2026-07-30,,NSE:IRISDOREME-EQ,10,10,2275,IRISDOREME,2275,-1.0,XX,10100000002275,,1,2.0
101000000019597,IRM ENERGY LIMITED,0,1,0.05,INE07U701015,0915-1530|1815-1915:,2026-07-30,,NSE:IRMENERGY-EQ,10,10,19597,IRMENERGY,19597,-1.0,XX,101000000019597,,1,1.0
101000000018479,INTRASOFT TECH. LTD,0,1,0.01,INE566K01011,0915-1530|1815-1915:,2026-07-30,,NSE:ISFT-EQ,10,10,18479,ISFT,18479,-1.0,XX,101000000018479,,0,0.0
10100000003329,ISGEC HEAVY ENG LTD,0,1,0.05,INE858B01029,0915-1530|1815-1915:,2026-07-30,,NSE:ISGEC-EQ,10,10,3329,ISGEC,3329,-1.0,XX,10100000003329,,1,2.9
101000000010995,ISHAN INTERNATIONAL LTD,0,48000,0.05,INE0LCW01025,0915-1530|1815-1915:,2026-07-30,,NSE:ISHAN-SM,10,10,10995,ISHAN,10995,-1.0,XX,101000000010995,,0,0.0
101000000030249,ISHAN DYES N CHEMICALS L,0,1,0.01,INE561M01018,0915-1530|1815-1915:,2026-07-30,,NSE:ISHANCH-EQ,10,10,30249,ISHANCH,30249,-1.0,XX,101000000030249,,0,0.0
101000000022645,ITALIAN EDIBLES LIMITED,0,2000,0.05,INE0R7R01018,0915-1530|1815-1915:,2026-07-30,,NSE:ITALIANE-SM,10,10,22645,ITALIANE,22645,-1.0,XX,101000000022645,,0,0.0
10100000001660,ITC LTD,0,1,0.05,INE154A01025,0915-1530|1815-1915:,2026-07-30,,NSE:ITC-EQ,10,10,1660,ITC,1660,-1.0,XX,10100000001660,,1,3.7
101000000029251,ITC HOTELS LIMITED,0,1,0.01,INE379A01028,0915-1530|1815-1915:,2026-07-30,,NSE:ITCHOTELS-EQ,10,10,29251,ITCHOTELS,29251,-1.0,XX,101000000029251,,1,3.3
101000000019299,INDIA TOUR. DEV. CO. LTD.,0,1,0.05,INE353K01014,0915-1530|1815-1915:,2026-07-30,,NSE:ITDC-EQ,10,10,19299,ITDC,19299,-1.0,XX,101000000019299,,1,2.4
10100000001675,ITI LTD,0,1,0.05,INE248A01017,0915-1530|1815-1915:,2026-07-30,,NSE:ITI-EQ,10,10,1675,ITI,1675,-1.0,XX,10100000001675,,1,2.8
101000000027266,INNOVATIVE TYRE & TUBE LT,0,105,0.05,INE070Y01023,0915-1530|1815-1915:,2026-07-30,,NSE:ITTL-ST,10,10,27266,ITTL,27266,-1.0,XX,101000000027266,,0,0.0
1010000000759041,IVALUE INFOSOLUTIONS LTD,0,1,0.05,INE056801025,0915-1530|1815-1915:,2026-07-30,,NSE:IVALUE-EQ,10,10,759041,IVALUE,759041,-1.0,XX,1010000000759041,,1,3.1
10100000006711,IL&FS INVESTMENT MANAGERS,0,1,0.01,INE050B01023,0915-1530|1815-1915:,2026-07-30,,NSE:IVC-EQ,10,10,6711,IVC,6711,-1.0,XX,10100000006711,,0,0.0
10100000008857,IVP LIMITED,0,1,0.01,INE043C01018,0915-1530|1815-1915:,2026-07-30,,NSE:IVP-BE,10,10,8857,IVP,8857,-1.0,XX,10100000008857,,0,0.0
1010000000757644,IWARE SUPPLYCHAIN SER LTD,0,600,0.05,INE1AII01014,0915-1530|1815-1915:,2026-07-30,,NSE:IWARE-ST,10,10,757644,IWARE,757644,-1.0,XX,1010000000757644,,0,0.0
1010000000762727,INDIAN WOOD PRODUCTS CO L,0,1,0.01,INE586E01020,0915-1530|1815-1915:,2026-07-30,,NSE:IWP-EQ,10,10,762727,IWP,762727,-1.0,XX,1010000000762727,,0,0.0
101000000024067,LE TRAVENUES TECHNOLOGY L,0,1,0.01,INE0HV901016,0915-1530|1815-1915:,2026-07-30,,NSE:IXIGO-EQ,10,10,24067,IXIGO,24067,-1.0,XX,101000000024067,,1,2.6
101000000014174,IZMO LIMITED,0,1,0.1,INE848A01014,0915-1530|1815-1915:,2026-07-30,,NSE:IZMO-EQ,10,10,14174,IZMO,14174,-1.0,XX,101000000014174,,1,2.3
10100000005633,J & K BANK LTD.,0,1,0.01,INE168A01041,0915-1530|1815-1915:,2026-07-30,,NSE:J&KBANK-EQ,10,10,5633,J&KBANK,5633,-1.0,XX,10100000005633,,1,2.8
101000000013211,JAGRAN PRAKASHAN LIMITED,0,1,0.01,INE199G01027,0915-1530|1815-1915:,2026-07-30,,NSE:JAGRAN-EQ,10,10,13211,JAGRAN,13211,-1.0,XX,101000000013211,,1,2.0
10100000004410,JAGSONPAL PHARMACEUTICALS,0,1,0.01,INE048B01035,0915-1530|1815-1915:,2026-07-30,,NSE:JAGSNPHARM-EQ,10,10,4410,JAGSNPHARM,4410,-1.0,XX,10100000004410,,1,2.9
101000000014076,JAI BALAJI INDUSTRIES LTD,0,1,0.01,INE091G01026,0915-1530|1815-1915:,2026-07-30,,NSE:JAIBALAJI-BE,10,10,14076,JAIBALAJI,14076,-1.0,XX,101000000014076,,1,1.0
10100000005143,JAI CORP LIMITED,0,1,0.01,INE070D01027,0915-1530|1815-1915:,2026-07-30,,NSE:JAICORPLTD-EQ,10,10,5143,JAICORPLTD,5143,-1.0,XX,10100000005143,,1,2.0
10100000006012,JAINAM FER ALLOYS (I) LTD,0,500,0.05,INE02KC01010,0915-1530|1815-1915:,2026-07-30,,NSE:JAINAM-SM,10,10,6012,JAINAM,6012,-1.0,XX,10100000006012,,0,0.0
1010000000758303,JAINIK POWER CABLES LTD,0,1200,0.05,INE0XIL01012,0915-1530|1815-1915:,2026-07-30,,NSE:JAINIK-SM,10,10,758303,JAINIK,758303,-1.0,XX,1010000000758303,,0,0.0
1010000000759244,JAIN RESOURCE RECYCLING L,0,1,0.05,INE0YD401026,0915-1530|1815-1915:,2026-07-30,,NSE:JAINREC-EQ,10,10,759244,JAINREC,759244,-1.0,XX,1010000000759244,,1,2.7
10100000005516,NANDANI CREATION LIMITED,0,1,0.01,INE696V01013,0915-1530|1815-1915:,2026-07-30,,NSE:JAIPURKURT-EQ,10,10,5516,JAIPURKURT,5516,-1.0,XX,10100000005516,,0,0.0
10100000003950,JAKHARIA FABRIC LIMITED,0,2400,0.05,INE00N401018,0915-1530|1815-1915:,2026-07-30,,NSE:JAKHARIA-ST,10,10,3950,JAKHARIA,3950,-1.0,XX,10100000003950,,0,0.0
101000000020930,JALAN TRANSOLU. INDIA LTD,0,3000,0.05,INE349X01015,0915-1530|1815-1915:,2026-07-30,,NSE:JALAN-ST,10,10,20930,JALAN,20930,-1.0,XX,101000000020930,,0,0.0
101000000020778,JAMNA AUTO IND LTD,0,1,0.01,INE039C01032,0915-1530|1815-1915:,2026-07-30,,NSE:JAMNAAUTO-EQ,10,10,20778,JAMNAAUTO,20778,-1.0,XX,101000000020778,,1,2.9
1010000000759951,JARO INS OF TEC MG N RE L,0,1,0.05,INE00YJ01010,0915-1530|1815-1915:,2026-07-30,,NSE:JARO-EQ,10,10,759951,JARO,759951,-1.0,XX,1010000000759951,,1,2.0
101000000013982,JASH ENGINEERING LIMITED,0,1,0.05,INE039O01029,0915-1530|1815-1915:,2026-07-30,,NSE:JASH-EQ,10,10,13982,JASH,13982,-1.0,XX,101000000013982,,1,2.9
10100000004041,JAYANT AGRO ORGANICS LTD,0,1,0.01,INE785A01026,0915-1530|1815-1915:,2026-07-30,,NSE:JAYAGROGN-EQ,10,10,4041,JAYAGROGN,4041,-1.0,XX,10100000004041,,0,0.0
10100000001708,JAY BHARAT MARUTI LTD,0,1,0.01,INE571B01036,0915-1530|1815-1915:,2026-07-30,,NSE:JAYBARMARU-EQ,10,10,1708,JAYBARMARU,1708,-1.0,XX,10100000001708,,1,1.0
101000000025037,JAY BEE LAMINATIONS LTD,0,500,0.05,INE0SMY01017,0915-1530|1815-1915:,2026-07-30,,NSE:JAYBEE-SM,10,10,25037,JAYBEE,25037,-1.0,XX,101000000025037,,0,0.0
1010000000759159,JAYESH LOGISTICS LIMITED,0,1000,0.05,INE1AE401014,0915-1530|1815-1915:,2026-07-30,,NSE:JAYESH-SM,10,10,759159,JAYESH,759159,-1.0,XX,1010000000759159,,0,0.0
1010000000760073,JAYKAY ENTERPRISES LTD,0,1,0.01,INE903A01025,0915-1530|1815-1915:,2026-07-30,,NSE:JAYKAY-EQ,10,10,760073,JAYKAY,760073,-1.0,XX,1010000000760073,,1,2.0
10100000002331,JAYASWAL NECO INDUSTR LTD,0,1,0.01,INE854B01010,0915-1530|1815-1915:,2026-07-30,,NSE:JAYNECOIND-EQ,10,10,2331,JAYNECOIND,2331,-1.0,XX,10100000002331,,1,1.1
10100000001720,JAYSHREE TEA & INDUSTRIES,0,1,0.01,INE364A01020,0915-1530|1815-1915:,2026-07-30,,NSE:JAYSREETEA-EQ,10,10,1720,JAYSREETEA,1720,-1.0,XX,10100000001720,,0,0.0
101000000011655,JBM AUTO LIMITED,0,1,0.05,INE927D01051,0915-1530|1815-1915:,2026-07-30,,NSE:JBMA-EQ,10,10,11655,JBMA,11655,-1.0,XX,101000000011655,,1,2.8
10100000007211,JET FREIGHT LOGISTICS LTD,0,1,0.01,INE982V01025,0915-1530|1815-1915:,2026-07-30,,NSE:JETFREIGHT-EQ,10,10,7211,JETFREIGHT,7211,-1.0,XX,10100000007211,,0,0.0
101000000018700,JET KNITWEARS LTD.,0,750,0.05,INE564T01017,0915-1530|1815-1915:,2026-07-30,,NSE:JETKNIT-ST,10,10,18700,JETKNIT,18700,-1.0,XX,101000000018700,,0,0.0
101000000025150,JEYYAM GLOBAL FOODS LTD,0,2000,0.05,INE0RXB01022,0915-1530|1815-1915:,2026-07-30,,NSE:JEYYAM-ST,10,10,25150,JEYYAM,25150,-1.0,XX,101000000025150,,0,0.0
101000000010885,JFL LIFE SCIENCES LIMITED,0,6000,0.05,INE0LA901015,0915-1530|1815-1915:,2026-07-30,,NSE:JFLLIFE-SM,10,10,10885,JFLLIFE,10885,-1.0,XX,101000000010885,,0,0.0
101000000023056,J.G.CHEMICALS LIMITED,0,1,0.05,INE0MB501011,0915-1530|1815-1915:,2026-07-30,,NSE:JGCHEM-EQ,10,10,23056,JGCHEM,23056,-1.0,XX,101000000023056,,1,2.0
101000000013720,JHS SVEND. LAB. LTD,0,1,0.01,INE544H01014,0915-1530|1815-1915:,2026-07-30,,NSE:JHS-EQ,10,10,13720,JHS,13720,-1.0,XX,101000000013720,,0,0.0
101000000011743,JINDAL PHOTO LIMITED,0,1,0.1,INE796G01012,0915-1530|1815-1915:,2026-07-30,,NSE:JINDALPHOT-EQ,10,10,11743,JINDALPHOT,11743,-1.0,XX,101000000011743,,1,2.0
10100000001756,JINDAL POLY FILMS LIMITED,0,1,0.05,INE197D01010,0915-1530|1815-1915:,2026-07-30,,NSE:JINDALPOLY-EQ,10,10,1756,JINDALPOLY,1756,-1.0,XX,10100000001756,,1,2.0
10100000003024,JINDAL SAW LIMITED,0,1,0.05,INE324A01032,0915-1530|1815-1915:,2026-07-30,,NSE:JINDALSAW-EQ,10,10,3024,JINDALSAW,3024,-1.0,XX,10100000003024,,1,2.7
10100000006733,JINDAL STEEL LIMITED,0,1,0.1,INE749A01030,0915-1530|1815-1915:,2026-07-30,,NSE:JINDALSTEL-EQ,10,10,6733,JINDALSTEL,6733,-1.0,XX,10100000006733,,1,3.3
101000000013875,JINDAL DRILLING IND. LTD,0,1,0.05,INE742C01031,0915-1530|1815-1915:,2026-07-30,,NSE:JINDRILL-EQ,10,10,13875,JINDRILL,13875,-1.0,XX,101000000013875,,1,2.5
101000000020642,JINDAL WORLDWIDE LTD,0,1,0.01,INE247D01039,0915-1530|1815-1915:,2026-07-30,,NSE:JINDWORLD-EQ,10,10,20642,JINDWORLD,20642,-1.0,XX,101000000020642,,1,2.0
101000000018143,JIO FIN SERVICES LTD,0,1,0.01,INE758E01017,0915-1530|1815-1915:,2026-07-30,,NSE:JIOFIN-EQ,10,10,18143,JIOFIN,18143,-1.0,XX,101000000018143,,1,3.3
101000000025684,JAIN DVR EQUITY SHARES,0,1,0.01,IN9175A01010,0915-1530|1815-1915:,2026-07-30,,NSE:JISLDVREQS-EQ,10,10,25684,JISLDVREQS,25684,-1.0,XX,101000000025684,,0,0.0
101000000010397,JAIN IRRIGATION SYSTEMS,0,1,0.01,INE175A01038,0915-1530|1815-1915:,2026-07-30,,NSE:JISLJALEQS-EQ,10,10,10397,JISLJALEQS,10397,-1.0,XX,101000000010397,,1,2.7
101000000019691,JITF INFRALOGISTICS LTD,0,1,0.05,INE863T01013,0915-1530|1815-1915:,2026-07-30,,NSE:JITFINFRA-EQ,10,10,19691,JITFINFRA,19691,-1.0,XX,101000000019691,,0,0.0
101000000018558,JIWANRAM SHEODUTTRA IND L,0,6000,0.05,INE0N5H01017,0915-1530|1815-1915:,2026-07-30,,NSE:JIWANRAM-SM,10,10,18558,JIWANRAM,18558,-1.0,XX,101000000018558,,0,0.0
101000000013270,JK CEMENT LIMITED,0,1,0.5,INE823G01014,0915-1530|1815-1915:,2026-07-30,,NSE:JKCEMENT-EQ,10,10,13270,JKCEMENT,13270,-1.0,XX,101000000013270,,1,3.2
101000000015266,JKUMAR INFR.LTD.,0,1,0.05,INE576I01022,0915-1530|1815-1915:,2026-07-30,,NSE:JKIL-EQ,10,10,15266,JKIL,15266,-1.0,XX,101000000015266,,1,2.0
1010000000759206,JINKUSHAL INDUSTRIES LTD,0,1,0.01,INE1FF001016,0915-1530|1815-1915:,2026-07-30,,NSE:JKIPL-BE,10,10,759206,JKIPL,759206,-1.0,XX,1010000000759206,,0,0.0
101000000013491,JK LAKSHMI CEMENT LTD,0,1,0.05,INE786A01032,0915-1530|1815-1915:,2026-07-30,,NSE:JKLAKSHMI-EQ,10,10,13491,JKLAKSHMI,13491,-1.0,XX,101000000013491,,1,3.3
101000000011860,JK PAPER LIMITED,0,1,0.05,INE789E01012,0915-1530|1815-1915:,2026-07-30,,NSE:JKPAPER-EQ,10,10,11860,JKPAPER,11860,-1.0,XX,101000000011860,,1,2.9
101000000014435,JK TYRE & INDUSTRIES LTD,0,1,0.05,INE573A01042,0915-1530|1815-1915:,2026-07-30,,NSE:JKTYRE-EQ,10,10,14435,JKTYRE,14435,-1.0,XX,101000000014435,,1,2.9
101000000018553,JUPITER LIFE LINE HOSP L,0,1,0.1,INE682M01020,0915-1530|1815-1915:,2026-07-30,,NSE:JLHL-EQ,10,10,18553,JLHL,18553,-1.0,XX,101000000018553,,1,2.0
10100000007109,JULLUNDUR MOT AGENCY LTD,0,1,0.01,INE412C01023,0915-1530|1815-1915:,2026-07-30,,NSE:JMA-EQ,10,10,7109,JMA,7109,-1.0,XX,10100000007109,,0,0.0
101000000013637,JM FINANCIAL LIMITED,0,1,0.01,INE780C01023,0915-1530|1815-1915:,2026-07-30,,NSE:JMFINANCIL-EQ,10,10,13637,JMFINANCIL,13637,-1.0,XX,101000000013637,,1,2.8
101000000023621,JNK INDIA LIMITED,0,1,0.05,INE0OAF01028,0915-1530|1815-1915:,2026-07-30,,NSE:JNKINDIA-EQ,10,10,23621,JNKINDIA,23621,-1.0,XX,101000000023621,,1,1.0
101000000016931,JOCIL LIMITED,0,1,0.01,INE839G01010,0915-1530|1815-1915:,2026-07-30,,NSE:JOCIL-BE,10,10,16931,JOCIL,16931,-1.0,XX,101000000016931,,0,0.0
101000000031507,JIND POL INV & FIN CO LTD,0,1,0.1,INE147P01019,0915-1530|1815-1915:,2026-07-30,,NSE:JPOLYINVST-EQ,10,10,31507,JPOLYINVST,31507,-1.0,XX,101000000031507,,1,2.0
101000000011763,JAIPRAKASH POWER VEN. LTD,0,1,0.01,INE351F01018,0915-1530|1815-1915:,2026-07-30,,NSE:JPPOWER-EQ,10,10,11763,JPPOWER,11763,-1.0,XX,101000000011763,,1,2.5
